rank,gene_id,tcga_train_n,tcga_train_events,tcga_cox_z,tcga_cox_p,meta_cox_z,meta_cox_p,direction
4897,ENSG00000125944.21,91,50,1.4613630930056472,0.1439158235249652,1.4613630930056472,0.1439158235249694,higher_expr_higher_risk
4898,ENSG00000166326.7,91,50,-1.4613046442087179,0.14393185592079463,-1.4613046442087179,0.14393185592079874,higher_expr_lower_risk
4899,ENSG00000146083.12,91,50,-1.460997689957009,0.1440160753802548,-1.460997689957009,0.14401607538025907,higher_expr_lower_risk
4900,ENSG00000119541.10,91,50,1.460972677566433,0.14402293972865793,1.460972677566433,0.14402293972866215,higher_expr_higher_risk
4901,ENSG00000141543.12,91,50,1.4609316898660336,0.14403418885016472,1.4609316898660336,0.14403418885016891,higher_expr_higher_risk
4902,ENSG00000184845.4,91,50,1.4607984751607774,0.1440707544317962,1.4607984751607774,0.14407075443180026,higher_expr_higher_risk
4903,ENSG00000167711.14,91,50,-1.4606390112446033,0.1441145344142333,-1.4606390112446033,0.1441145344142374,higher_expr_lower_risk
4904,ENSG00000147138.3,91,50,-1.4605331452215367,0.14414360500868287,-1.4605331452215367,0.1441436050086869,higher_expr_lower_risk
4905,ENSG00000197520.10,91,50,-1.46047126832923,0.1441605983588805,-1.46047126832923,0.14416059835888465,higher_expr_lower_risk
4906,ENSG00000123405.14,91,50,1.4603297605250625,0.14419946664633929,1.4603297605250625,0.1441994666463435,higher_expr_higher_risk
4907,ENSG00000113368.12,91,50,1.4603214287423851,0.1442017554074382,1.4603214287423851,0.14420175540744248,higher_expr_higher_risk
4908,ENSG00000121211.8,91,50,-1.4601278846576857,0.14425493027867223,-1.4601278846576857,0.14425493027867636,higher_expr_lower_risk
4909,ENSG00000110048.12,91,50,1.459826494135793,0.14433776512263,1.459826494135793,0.14433776512263422,higher_expr_higher_risk
4910,ENSG00000116147.17,91,50,-1.4596287306224498,0.14439213869521908,-1.4596287306224498,0.14439213869522338,higher_expr_lower_risk
4911,ENSG00000067221.14,91,50,1.4596256873871638,0.1443929755322289,1.4596256873871638,0.14439297553223315,higher_expr_higher_risk
4912,ENSG00000156239.12,91,50,-1.4595190767330641,0.14442229396227357,-1.4595190767330641,0.14442229396227776,higher_expr_lower_risk
4913,ENSG00000185988.15,91,50,-1.4594525268670786,0.14444059780047863,-1.4594525268670786,0.14444059780048282,higher_expr_lower_risk
4914,ENSG00000110934.13,91,50,-1.4593782357250398,0.1444610328950678,-1.4593782357250398,0.14446103289507203,higher_expr_lower_risk
4915,ENSG00000168955.4,91,50,1.4590279427488804,0.1445574170388388,1.4590279427488804,0.14455741703884284,higher_expr_higher_risk
4916,ENSG00000074201.9,91,50,1.4589851891040813,0.14456918420374784,1.4589851891040813,0.14456918420375214,higher_expr_higher_risk
4917,ENSG00000146834.14,91,50,-1.4589674421039835,0.1445740689590653,-1.4589674421039835,0.1445740689590695,higher_expr_lower_risk
4918,ENSG00000236637.4,91,50,-1.4589293629628097,0.14458455044108776,-1.4589293629628097,0.14458455044109206,higher_expr_lower_risk
4919,ENSG00000138614.15,91,50,1.4589271682623013,0.14458515456158627,1.4589271682623013,0.1445851545615905,higher_expr_higher_risk
4920,ENSG00000117407.17,91,50,1.4585816045853166,0.14468029969092155,1.4585816045853166,0.14468029969092572,higher_expr_higher_risk
4921,ENSG00000140398.14,91,50,-1.4585624916026914,0.14468556352808942,-1.4585624916026914,0.14468556352809353,higher_expr_lower_risk
4922,ENSG00000185652.12,91,50,1.458433220316594,0.1447211695165675,1.458433220316594,0.14472116951657168,higher_expr_higher_risk
4923,ENSG00000215883.10,91,50,-1.4580107111817964,0.1448375906494072,-1.4580107111817964,0.14483759064941126,higher_expr_lower_risk
4924,ENSG00000213965.3,91,50,1.4576973000391815,0.14492399649962617,1.4576973000391815,0.14492399649963036,higher_expr_higher_risk
4925,ENSG00000178175.12,91,50,-1.45755682943175,0.14496273634185727,-1.45755682943175,0.14496273634186152,higher_expr_lower_risk
4926,ENSG00000177994.16,91,50,-1.457496261291627,0.1449794426410689,-1.457496261291627,0.14497944264107301,higher_expr_lower_risk
4927,ENSG00000123685.9,91,50,-1.4573298695878205,0.14502534547686483,-1.4573298695878205,0.14502534547686902,higher_expr_lower_risk
4928,ENSG00000205808.7,91,50,-1.4572167980265078,0.1450565451234536,-1.4572167980265078,0.14505654512345764,higher_expr_lower_risk
4929,ENSG00000184388.6,91,50,-1.457075660969235,0.1450954960490937,-1.457075660969235,0.145095496049098,higher_expr_lower_risk
4930,ENSG00000176890.16,91,50,1.4566340924099976,0.14521741163490384,1.4566340924099976,0.1452174116349081,higher_expr_higher_risk
4931,ENSG00000180979.10,91,50,1.45631049865135,0.14530680458098535,1.45631049865135,0.14530680458098968,higher_expr_higher_risk
4932,ENSG00000173769.4,91,50,1.4561718165365258,0.1453451284864134,1.4561718165365258,0.14534512848641765,higher_expr_higher_risk
4933,ENSG00000181374.8,91,50,1.4561545733366166,0.14534989407417775,1.4561545733366166,0.14534989407418186,higher_expr_higher_risk
4934,ENSG00000154845.16,91,50,1.4560373802752258,0.1453822864659508,1.4560373802752258,0.14538228646595489,higher_expr_higher_risk
4935,ENSG00000100354.21,91,50,-1.455797407036261,0.14544863278850445,-1.455797407036261,0.1454486327885086,higher_expr_lower_risk
4936,ENSG00000186104.11,91,50,-1.4557541419098288,0.14546059693052074,-1.4557541419098288,0.14546059693052493,higher_expr_lower_risk
4937,ENSG00000170540.15,91,50,1.4557532614264284,0.14546084041916407,1.4557532614264284,0.1454608404191684,higher_expr_higher_risk
4938,ENSG00000115685.15,91,50,1.45571259016786,0.14547208797827424,1.45571259016786,0.14547208797827843,higher_expr_higher_risk
4939,ENSG00000129696.13,91,50,-1.4553647161013967,0.14556831909883536,-1.4553647161013967,0.14556831909883944,higher_expr_lower_risk
4940,ENSG00000124541.7,91,50,1.4553585784793517,0.14557001736404176,1.4553585784793517,0.1455700173640459,higher_expr_higher_risk
4941,ENSG00000130309.11,91,50,1.4552138648015203,0.14561006368505663,1.4552138648015203,0.14561006368506088,higher_expr_higher_risk
4942,ENSG00000183734.4,91,50,-1.4551597536256813,0.145625039926844,-1.4551597536256813,0.14562503992684805,higher_expr_lower_risk
4943,ENSG00000096395.11,91,50,-1.4550177556034964,0.14566434604305778,-1.4550177556034964,0.14566434604306197,higher_expr_lower_risk
4944,ENSG00000106436.7,91,50,1.4550056642907352,0.14566769338422905,1.4550056642907352,0.1456676933842332,higher_expr_higher_risk
4945,ENSG00000126861.5,91,50,-1.4542466794736664,0.1458779275106713,-1.4542466794736664,0.14587792751067544,higher_expr_lower_risk
4946,ENSG00000185420.19,91,50,1.4542079520830247,0.14588866098416967,1.4542079520830247,0.14588866098417375,higher_expr_higher_risk
4947,ENSG00000128918.15,91,50,-1.4541957049241878,0.14589205546608372,-1.4541957049241878,0.14589205546608788,higher_expr_lower_risk
4948,ENSG00000109819.9,91,50,-1.4541885204719258,0.14589404677183518,-1.4541885204719258,0.1458940467718395,higher_expr_lower_risk
4949,ENSG00000175274.19,91,50,-1.4540754913787937,0.14592537764421815,-1.4540754913787937,0.14592537764422228,higher_expr_lower_risk
4950,ENSG00000132463.14,91,50,1.4539654941287834,0.14595587305532606,1.4539654941287834,0.14595587305533023,higher_expr_higher_risk
4951,ENSG00000147166.11,91,50,-1.4539576292934804,0.14595805367290912,-1.4539576292934804,0.14595805367291326,higher_expr_lower_risk
4952,ENSG00000179059.10,91,50,-1.4538903609110485,0.14597670563752058,-1.4538903609110485,0.1459767056375248,higher_expr_lower_risk
4953,ENSG00000150347.16,91,50,-1.4536873510445156,0.14603300663272814,-1.4536873510445156,0.14603300663273241,higher_expr_lower_risk
4954,ENSG00000284337.1,91,50,-1.4534588254411285,0.1460964038229528,-1.4534588254411285,0.14609640382295694,higher_expr_lower_risk
4955,ENSG00000074966.11,91,50,-1.4532891502923735,0.14614348844225902,-1.4532891502923735,0.14614348844226296,higher_expr_lower_risk
4956,ENSG00000100104.13,91,50,1.4532334610077728,0.1461589446727126,1.4532334610077728,0.14615894467271667,higher_expr_higher_risk
4957,ENSG00000119508.18,91,50,-1.4531430572874653,0.14618403835241822,-1.4531430572874653,0.14618403835242222,higher_expr_lower_risk
4958,ENSG00000095777.17,91,50,-1.4528634214384255,0.14626167873312418,-1.4528634214384255,0.14626167873312823,higher_expr_lower_risk
4959,ENSG00000090615.15,91,50,-1.4528599647111828,0.14626263868450134,-1.4528599647111828,0.1462626386845056,higher_expr_lower_risk
4960,ENSG00000244122.2,91,50,-1.4526258277232647,0.14632767098330557,-1.4526258277232647,0.14632767098330965,higher_expr_lower_risk
4961,ENSG00000165215.6,91,50,-1.4522925221674081,0.14642028583177702,-1.4522925221674081,0.14642028583178116,higher_expr_lower_risk
4962,ENSG00000040933.16,91,50,-1.4521537592984464,0.14645885677090562,-1.4521537592984464,0.1464588567709098,higher_expr_lower_risk
4963,ENSG00000146410.12,91,50,1.452128053760555,0.14646600281186967,1.452128053760555,0.14646600281187375,higher_expr_higher_risk
4964,ENSG00000115525.18,91,50,-1.4520575904147774,0.1464855927196052,-1.4520575904147774,0.1464855927196093,higher_expr_lower_risk
4965,ENSG00000117090.15,91,50,-1.4520000240534952,0.14650159855248152,-1.4520000240534952,0.1465015985524856,higher_expr_lower_risk
4966,ENSG00000121381.4,91,50,1.4518192459085255,0.14655187106293474,1.4518192459085255,0.1465518710629388,higher_expr_higher_risk
4967,ENSG00000205884.2,91,50,1.4517782283997882,0.14656327943957684,1.4517782283997882,0.14656327943958106,higher_expr_higher_risk
4968,ENSG00000162591.16,91,50,1.4515296805305735,0.1466324236623342,1.4515296805305735,0.1466324236623383,higher_expr_higher_risk
4969,ENSG00000052126.14,91,50,1.4514791378158602,0.1466464873331882,1.4514791378158602,0.14664648733319216,higher_expr_higher_risk
4970,ENSG00000175348.11,91,50,1.4512998102940489,0.14669639411047214,1.4512998102940489,0.14669639411047633,higher_expr_higher_risk
4971,ENSG00000187714.7,91,50,-1.4504468064058742,0.14693396263546205,-1.4504468064058742,0.1469339626354661,higher_expr_lower_risk
4972,ENSG00000166396.13,91,50,1.4503315036533901,0.1469660979509647,1.4503315036533901,0.14696609795096874,higher_expr_higher_risk
4973,ENSG00000188763.5,91,50,-1.4503018148136966,0.14697437321351306,-1.4503018148136966,0.14697437321351722,higher_expr_lower_risk
4974,ENSG00000132854.19,91,50,1.4502400772011919,0.14699158267101187,1.4502400772011919,0.14699158267101597,higher_expr_higher_risk
4975,ENSG00000138964.17,91,50,-1.4501133949521081,0.1470269003740502,-1.4501133949521081,0.14702690037405433,higher_expr_lower_risk
4976,ENSG00000153294.12,91,50,1.4499066350669594,0.14708455683269,1.4499066350669594,0.14708455683269409,higher_expr_higher_risk
4977,ENSG00000184831.14,91,50,1.4498845504536977,0.14709071630534523,1.4498845504536977,0.1470907163053493,higher_expr_higher_risk
4978,ENSG00000203760.9,91,50,1.4498389523553061,0.14710343439181797,1.4498389523553061,0.14710343439182214,higher_expr_higher_risk
4979,ENSG00000205882.8,91,50,-1.449804951011239,0.14711291849318964,-1.449804951011239,0.1471129184931937,higher_expr_lower_risk
4980,ENSG00000141504.12,91,50,-1.449751499570997,0.14712782881599673,-1.449751499570997,0.14712782881600084,higher_expr_lower_risk
